,nasa_perseverance.txt,reuters_ai_overview.txt,reuters_un_ai_resolution.txt,reuters_vatican_ai.txt,wikipedia_ai.txt
nasa_perseverance.txt,0.9999999999999998,0.014187582589324147,0.012287942079270378,0.011698900707201107,0.009921750016491012
reuters_ai_overview.txt,0.014187582589324147,1.0000000000000002,0.03681772795853576,0.08132806481677844,0.08968724157249769
reuters_un_ai_resolution.txt,0.012287942079270378,0.03681772795853576,1.0000000000000027,0.06148962717261983,0.08673913994087139
reuters_vatican_ai.txt,0.011698900707201107,0.08132806481677844,0.06148962717261983,1.0000000000000004,0.05719782926231389
wikipedia_ai.txt,0.009921750016491012,0.08968724157249769,0.08673913994087139,0.05719782926231389,1.0000000000000004
